Calcium_current,Input_current,time
0.253134234411879,0,0
0.215306342775863,0,0.344277972585273
0.215586054614226,0,0.688555945170545
0.153210650189911,0,1.03283391775582
0.152075981037154,0,1.37711189034109
0.100400949070593,0,1.72138986292636
0.115326911260872,0,2.06566783551164
0.0934297338456464,0,2.40994580809691
0.103471255759347,0,2.75422378068218
0.0867854256444116,0,3.09850175326745
0.0383613574894077,0,3.44277972585273
0.032637803573642,0,3.787057698438
0.014517806686637,0,4.13133567102327
0.0205854307699986,0,4.47561364360854
0.0521700912662408,0,4.81989161619382
0.0455212275413521,0,5.16416958877909
0.060644515831255,0,5.50844756136436
0.0104988358395285,0,5.85272553394963
0.0260959314127225,0,6.19700350653491
0.0224548892487759,0,6.54128147912018
0.0025733057782274,0,6.88555945170545
0.051988602938818,0,7.22983742429072
0.0357250254025395,0,7.574115396876
0.0678167141502307,0,7.91839336946127
0.0427561358971255,0,8.26267134204654
0.0482005511004147,0,8.60694931463181
0.0675986702037406,0,8.95122728721709
0.0304420983750691,0,9.29550525980236
0.0491503250150861,0,9.63978323238763
0.0301868987355718,0,9.9840612049729
0.0268273368330565,0,10.3283391775582
0.0351979212124586,0,10.6726171501434
0.0451605977998002,0,11.0168951227287
0.0236440769259993,0,11.361173095314
0.0447694029354592,0,11.7054510678993
0.0566358056047784,0,12.0497290404845
0.0495873765635223,0,12.3940070130698
0.0356157062177317,0,12.7382849856551
0.0575107957135899,0,13.0825629582404
0.0779235247013829,0,13.4268409308256
0.0593118977397222,0,13.7711189034109
0.0315001329466936,0,14.1153968759962
0.0647630581078369,0,14.4596748485814
0.0355879999387276,0,14.8039528211667
0.0428049656797106,0,15.148230793752
0.0432243692066465,0,15.4925087663373
0.0678421752179866,0,15.8367867389225
0.0676457752410167,0,16.1810647115078
0.0872703016007865,0,16.5253426840931
0.0401381427513724,0,16.8696206566784
0.0755150861606435,0,17.2138986292636
0.0863343311013139,0,17.5581766018489
0.0891141014204585,0,17.9024545744342
0.113461270038229,0,18.2467325470194
0.0883313019276082,0,18.5910105196047
0.0659286499360422,0,18.93528849219
0.0632244674168298,0,19.2795664647753
0.10247797219723,0,19.6238444373605
0.109115616318947,0,19.9681224099458
0.0948365368371922,0,20.3124003825311
0.100764739241169,0,20.6566783551164
0.0890975348856569,0,21.0009563277016
0.089357907989165,0,21.3452343002869
0.0707160575062026,0,21.6895122728722
0.109364195051918,0,22.0337902454574
0.119753411724135,0,22.3780682180427
0.126172778654195,0,22.722346190628
0.121854997495308,0,23.0666241632133
0.124792118689715,0,23.4109021357985
0.0905624775809643,0,23.7551801083838
0.0987428763391806,0,24.0994580809691
0.0585502128043411,0,24.4437360535543
0.0902246211958508,0,24.7880140261396
0.0842358105281432,0,25.1322919987249
0.0873185513403795,0,25.4765699713102
0.101469222161509,0,25.8208479438954
0.111962013443103,0,26.1651259164807
0.109788917088994,0,26.509403889066
0.0972202625078567,0,26.8536818616513
0.100902140631626,0,27.1979598342365
0.0912379384227253,0,27.5422378068218
0.0655936761840189,0,27.8865157794071
0.206914379005989,0,28.2307937519923
0.297302021883604,0,28.5750717245776
0.382081057847856,0,28.9193496971629
0.450859867162549,0,29.2636276697482
0.498751752266347,0,29.6079056423334
0.64212613269649,0,29.9521836149187
0.717118132646455,0,30.296461587504
0.777731018327476,0,30.6407395600893
0.855220489457758,0,30.9850175326745
0.888491908082987,0,31.3292955052598
0.872592288261603,0,31.6735734778451
0.910828551587935,0,32.0178514504303
0.900822222871816,0,32.3621294230156
0.862154116365674,0,32.7064073956009
0.868251019100198,0,33.0506853681862
0.840780450928133,0,33.3949633407714
0.850372120613753,0,33.7392413133567
0.723980861690492,0,34.083519285942
0.673425768958527,0,34.4277972585273
0.563236944477774,0,34.7720752311125
0.506214242951558,0,35.1163532036978
0.442866381524257,0,35.4606311762831
0.378085543531247,0,35.8049091488683
0.339845526289079,0,36.1491871214536
0.302796919183127,0,36.4934650940389
0.260647638147588,0,36.8377430666242
0.235307219997954,0,37.1820210392094
0.298590478616306,0,37.5262990117947
0.350426900728986,0,37.87057698438
0.517743975019725,0,38.2148549569653
0.641156681828157,0,38.5591329295505
0.652345700616823,0,38.9034109021358
0.702580582664687,0,39.2476888747211
0.703828061699731,0,39.5919668473063
0.749023331681189,0,39.9362448198916
0.747306904717677,0,40.2805227924769
0.778950697614622,0,40.6248007650622
0.743576457635938,0,40.9690787376474
0.71121109514548,0,41.3133567102327
0.735414679977073,0,41.657634682818
0.700099291303268,0,42.0019126554033
0.680842704049,0,42.3461906279885
0.621773233070346,0,42.6904686005738
0.557552399973581,0,43.0347465731591
0.486332221458361,0,43.3790245457443
0.418224690155613,0,43.7233025183296
0.366641133316819,0,44.0675804909149
0.329432277708036,0,44.4118584635002
0.316974428968914,0,44.7561364360854
0.250004794643549,0,45.1004144086707
0.205293029301466,0,45.444692381256
0.176801247724311,0,45.7889703538413
0.137011198927887,0,46.1332483264265
0.134250956026165,0,46.4775262990118
0.0940673547932634,0,46.8218042715971
0.115494596455648,0,47.1660822441823
0.102768648672662,0,47.5103602167676
0.0891588593948834,0,47.8546381893529
0.0981825472329454,0,48.1989161619382
0.0639302908618849,0,48.5431941345234
0.0811341139964437,0,48.8874721071087
0.0859788374388392,0,49.231750079694
0.0960585123858982,0,49.5760280522792
0.0608237214027602,0,49.9203060248645
0.106083534277614,0,50.2645839974498
0.0720486338682889,0,50.6088619700351
0.0618081090739648,0,50.9531399426203
0.0823394591194433,0,51.2974179152056
0.0805689456561244,0,51.6416958877909
0.0838632753853581,0,51.9859738603762
0.0758283008746288,0,52.3302518329614
0.0362269529396633,0,52.6745298055467
0.108215314864227,0,53.018807778132
0.118917235938956,0,53.3630857507172
0.138145951565389,0,53.7073637233025
0.142015102359953,0,54.0516416958878
0.120495379691221,0,54.3959196684731
0.135730778371034,0,54.7401976410583
0.119101999126804,0,55.0844756136436
0.0805573364710177,0,55.4287535862289
0.139085049230935,0,55.7730315588142
0.186527172785906,0,56.1173095313994
0.235494698855323,0,56.4615875039847
0.227003812111795,1,56.80586547657
0.261204146057629,1,57.1501434491552
0.331974722457387,1,57.4944214217405
0.322993935732096,1,57.8386993943258
0.454960822781364,1,58.1829773669111
0.621467387394135,1,58.5272553394963
0.690864564726156,1,58.8715333120816
0.757401678050503,1,59.2158112846669
0.793912297898115,1,59.5600892572522
0.881339333015112,1,59.9043672298374
0.900758207398684,1,60.2486452024227
0.975120978461016,0,60.592923175008
0.974734873051216,0,60.9372011475932
0.991735915106253,0,61.2814791201785
0.966070754581574,0,61.6257570927638
0.924687030099114,0,61.9700350653491
0.8939489752942,0,62.3143130379343
0.826830632680361,0,62.6585910105196
0.862489736309336,0,63.0028689831049
0.840692310170632,0,63.3471469556901
0.779588264067308,0,63.6914249282754
0.731820641217465,0,64.0357029008607
0.623242234971842,0,64.379980873446
0.598476337578081,0,64.7242588460312
0.522346524267514,0,65.0685368186165
0.496944022482429,0,65.4128147912018
0.360441856221436,0,65.7570927637871
0.317638923065335,0,66.1013707363723
0.285762211475051,0,66.4456487089576
0.237109219027548,0,66.7899266815429
0.213177738107018,0,67.1342046541281
0.14806813655134,0,67.4784826267134
0.142375519225692,0,67.8227605992987
0.0776377430224586,0,68.167038571884
0.0831471724110774,0,68.5113165444692
0.0761384725287545,0,68.8555945170545
0.06111825023278,0,69.1998724896398
0.0845969097867461,0,69.544150462225
0.0683202731412358,0,69.8884284348103
0.0558210178497363,0,70.2327064073956
0.0297354658807871,0,70.5769843799809
0.0710819535277183,0,70.9212623525661
0.0259603903255619,0,71.2655403251514
0.0307888222192642,0,71.6098182977367
0.036036924563505,0,71.954096270322
0.0564142458328991,0,72.2983742429072
0.0569912531910964,0,72.6426522154925
0.00566470826546511,0,72.9869301880778
0.0323288437590292,0,73.3312081606631
0.0477370134574462,0,73.6754861332483
0.0193378347968388,0,74.0197641058336
0.0236658935518873,0,74.3640420784189
0.0325206671257728,0,74.7083200510041
0.0466340677851494,0,75.0525980235894
0.0251309712809666,0,75.3968759961747
0.00803674985876668,0,75.74115396876
0.0418379148274165,0,76.0854319413452
0.0278425719112722,0,76.4297099139305
0.01793844661937,0,76.7739878865158
0.0345850451855473,0,77.1182658591011
0.0362592198111089,0,77.4625438316863
0.0204028442048844,0,77.8068218042716
0.0500634187572025,0,78.1510997768569
0.0257184608317115,0,78.4953777494421
0.0493586446175224,0,78.8396557220274
0.0467790202903345,0,79.1839336946127
0.067141958783893,0,79.528211667198
0.0286783000644424,0,79.8724896397832
0.0303746611715427,0,80.2167676123685
0.0676604442981195,0,80.5610455849538
0.0137299173610333,0,80.905323557539
0.0582299279277545,0,81.2496015301243
0.0512274621149729,0,81.5938795027096
0.0526375441357734,0,81.9381574752949
0.0420958288740644,0,82.2824354478801
0.0196159102260171,0,82.6267134204654
0.0685246131222215,0,82.9709913930507
0.0700197457109366,0,83.315269365636
0.0782890833980067,0,83.6595473382212
0.0750736067461529,0,84.0038253108065
0.0592324720150271,0,84.3481032833918
