trace,inputCurrent,timeVector
0.0105356543119165,0,0
0.0267153305588062,0,0.344277972585273
0.0233968900495971,0,0.688555945170545
0.0472740109910017,0,1.03283391775582
0.0192621556379894,0,1.37711189034109
0.0169007919809503,0,1.72138986292636
0.0329411991726173,0,2.06566783551164
0.0465745834424959,0,2.40994580809691
0.0111946484904196,0,2.75422378068218
0.0214319559764515,0,3.09850175326745
0.039279377110266,0,3.44277972585273
0.0172250219693447,0,3.787057698438
0.0128177765221064,0,4.13133567102327
0.0165052168468928,0,4.47561364360854
0.0261186845651536,0,4.81989161619382
0.00944605568872858,0,5.16416958877909
0.0253231123860444,0,5.50844756136436
0.038598523298315,0,5.85272553394963
0.0311206969938924,0,6.19700350653491
0.00474848357218954,0,6.54128147912018
0.0311151329691436,0,6.88555945170545
0.0134770318047462,0,7.22983742429072
0.0237097160278728,0,7.574115396876
0.00184938340928992,0,7.91839336946127
0.00662457476724698,0,8.26267134204654
0.0557181971799555,0,8.60694931463181
0.0494355141911614,0,8.95122728721709
0.0130537092203257,0,9.29550525980236
0.0303362204596523,0,9.63978323238763
0.0220912688135705,0,9.9840612049729
0.0130995499699611,0,10.3283391775582
0.0398072353564187,0,10.6726171501434
0.00810805442252349,0,11.0168951227287
0.0253188233435646,0,11.361173095314
0.0481259524542478,0,11.7054510678993
0.00929308723381783,0,12.0497290404845
0.0331884185087383,0,12.3940070130698
0.0239977579320636,0,12.7382849856551
0.0333558296138254,0,13.0825629582404
0.0511223681576986,0,13.4268409308256
0.055666396109096,0,13.7711189034109
0.0523658686079622,0,14.1153968759962
0.00882992608222055,0,14.4596748485814
0.0334120510903584,7.99187055345274e-06,14.8039528211667
0.0642180971025603,7.49069834358954e-05,15.148230793752
0.0134372580037758,0.000511248330958776,15.4925087663373
0.0460186458435741,0.00272717253692778,15.8367867389225
0.038575129617244,0.011491322783712,16.1810647115078
0.0587640855061403,0.0384868060403061,16.5253426840931
0.0497078790195965,0.103245603873252,16.8696206566784
0.0641970577063658,0.224230966132824,17.2138986292636
0.10643389375795,0.400263629514973,17.5581766018489
0.403074966398644,0.59973476971569,17.9024545744342
0.668111567091435,0.77576743309784,18.2467325470194
0.815440807517509,0.896752795357411,18.5910105196047
0.890235127473107,0.961511593190357,18.93528849219
0.955830473924291,0.988507076446951,19.2795664647753
0.999322137785271,0.997271226693735,19.6238444373605
0.945982757641675,0.997271226693735,19.9681224099458
1.02367239897885,0.997271226693735,20.3124003825311
0.905972223815968,0.997271226693735,20.6566783551164
0.97403784962168,0.997271226693735,21.0009563277016
0.901037360622495,0.997271226693735,21.3452343002869
0.944671720918806,0.997271226693735,21.6895122728722
0.887387950395009,0.997271226693735,22.0337902454574
0.882815240821681,0.997271226693735,22.3780682180427
0.838130245945933,0.997271226693735,22.722346190628
0.925788972317446,0.997271226693735,23.0666241632133
0.871587203703458,0.997271226693735,23.4109021357985
0.884037871667336,0.997271226693735,23.7551801083838
0.84535819871726,0.997271226693735,24.0994580809691
0.863695128514828,0.997271226693735,24.4437360535543
0.845625557627354,0.997271226693735,24.7880140261396
0.825176769253605,0.997271226693735,25.1322919987249
0.837301499723879,0.997271226693735,25.4765699713102
0.878985075563843,0.997271226693735,25.8208479438954
0.827583111414535,0.997271226693735,26.1651259164807
0.801033289002954,0.997271226693735,26.509403889066
0.818035322280356,0.997271226693735,26.8536818616513
0.828424090885571,0.997263234823182,27.1979598342365
0.838479171678173,0.9971963197103,27.5422378068218
0.882493965280859,0.996759978362777,27.8865157794071
0.810481513984413,0.994544054156808,28.2307937519923
0.802190236138715,0.985779903910023,28.5750717245776
0.801759304126524,0.958784420653429,28.9193496971629
0.719951999067045,0.894025622820483,29.2636276697482
0.718690843797694,0.773040260560912,29.6079056423334
0.68853802661765,0.597007597178762,29.9521836149187
0.603342545763599,0.397536456978046,30.296461587504
0.548897481272925,0.221503793595896,30.6407395600893
0.529488515275223,0.100518431336324,30.9850175326745
0.425680559107755,0.0357596335033783,31.3292955052598
0.391436444296125,0.00876415024678427,31.6735734778451
0.364703148235423,0,32.0178514504303
0.290187825273061,0,32.3621294230156
0.299455752390364,0,32.7064073956009
0.20204232010267,0,33.0506853681862
0.164100126719701,0,33.3949633407714
0.134347947459449,0,33.7392413133567
0.151424443570486,0,34.083519285942
0.102027142849599,0,34.4277972585273
0.0792216776251963,0,34.7720752311125
0.064483097689789,0,35.1163532036978
0.0337059307336129,0,35.4606311762831
0.0538524701127514,0,35.8049091488683
0.0446982422485115,0,36.1491871214536
0.0273896526325004,0,36.4934650940389
0.052155372117675,0,36.8377430666242
0.0349499575435235,0,37.1820210392094
0.0456471063236475,0,37.5262990117947
0.0410285544356435,0,37.87057698438
0.0135794636059752,0,38.2148549569653
0.0280100588404021,0,38.5591329295505
0.0220647505391529,0,38.9034109021358
0.013648872282328,0,39.2476888747211
0.0300255584136501,0,39.5919668473063
0.0307251009922762,0,39.9362448198916
2.67125180290484e-05,0,40.2805227924769
-0.00508075920401219,0,40.6248007650622
0.0105807970082075,0,40.9690787376474
0.010664507336287,0,41.3133567102327
0.0180088074605455,0,41.657634682818
0.0260441717480362,0,42.0019126554033
0.0172108221409214,0,42.3461906279885
0.00664567662816079,0,42.6904686005738
0.0666492646546947,0,43.0347465731591
0.0185058624138921,0,43.3790245457443
0.0340439159615814,0,43.7233025183296
0.0304691312202757,7.99187055345274e-06,44.0675804909149
0.00653035913690564,7.49069834358954e-05,44.4118584635002
0.0234266634795809,0.000511248330958776,44.7561364360854
0.0108355219864755,0.00272717253692778,45.1004144086707
0.0167454528654418,0.011491322783712,45.444692381256
0.000742354801229417,0.0384868060403061,45.7889703538413
0.0371246238702274,0.103245603873252,46.1332483264265
0.0304712900068571,0.224230966132824,46.4775262990118
0.087241238584247,0.400263629514973,46.8218042715971
0.209841442154991,0.59973476971569,47.1660822441823
0.47298337458802,0.77576743309784,47.5103602167676
0.711980069418208,0.896752795357411,47.8546381893529
0.841928152684343,0.961511593190357,48.1989161619382
0.922640494407922,0.988507076446951,48.5431941345234
0.893764045975775,0.997271226693735,48.8874721071087
0.917419925316783,0.997271226693735,49.231750079694
0.856855551691821,0.997271226693735,49.5760280522792
0.853875765056036,0.997271226693735,49.9203060248645
0.852560159263166,0.997271226693735,50.2645839974498
0.798287140072581,0.997271226693735,50.6088619700351
0.787482568778668,0.997271226693735,50.9531399426203
0.813878784288711,0.997271226693735,51.2974179152056
0.829793104897709,0.997271226693735,51.6416958877909
0.715019892982416,0.997271226693735,51.9859738603762
0.792673364244335,0.997271226693735,52.3302518329614
0.802875952429671,0.997271226693735,52.6745298055467
0.836119497465598,0.997271226693735,53.018807778132
0.788590400672572,0.997271226693735,53.3630857507172
0.772196996764469,0.997271226693735,53.7073637233025
0.796702220523652,0.997271226693735,54.0516416958878
0.776833311116312,0.997271226693735,54.3959196684731
0.761122937303515,0.997271226693735,54.7401976410583
0.7573480829415,0.997271226693735,55.0844756136436
0.78617455339668,0.997271226693735,55.4287535862289
0.765471362200207,0.997271226693735,55.7730315588142
0.783454449517806,0.997271226693735,56.1173095313994
0.762925930980949,0.997263234823182,56.4615875039847
0.755035958671148,0.9971963197103,56.80586547657
0.77924685169352,0.996759978362777,57.1501434491552
0.751910357071607,0.994544054156808,57.4944214217405
0.750657296535079,0.985779903910023,57.8386993943258
0.776993020915471,0.958784420653429,58.1829773669111
0.658012698814972,0.894025622820483,58.5272553394963
0.665982258423619,0.773040260560912,58.8715333120816
0.60584954361603,0.597007597178762,59.2158112846669
0.521464350869328,0.397536456978046,59.5600892572522
0.451274690141706,0.221503793595896,59.9043672298374
0.409766087517378,0.100518431336324,60.2486452024227
0.410784592882342,0.0357596335033783,60.592923175008
0.300160835875198,0.00876415024678427,60.9372011475932
0.286594427444199,0,61.2814791201785
0.260699190610785,0,61.6257570927638
0.209812702299695,0,61.9700350653491
0.190963529333301,0,62.3143130379343
0.165076101319572,0,62.6585910105196
0.141615460401462,0,63.0028689831049
0.130431923201563,0,63.3471469556901
0.107570949678886,0,63.6914249282754
0.115543805386133,0,64.0357029008607
0.104586532047069,0,64.379980873446
0.0632362209456266,0,64.7242588460312
0.0684683300054713,0,65.0685368186165
0.0695656445057972,0,65.4128147912018
0.0552400194119741,0,65.7570927637871
0.047090657025073,0,66.1013707363723
0.0570769538510021,0,66.4456487089576
0.0420918591175798,0,66.7899266815429
0.0330963477913143,0,67.1342046541281
0.0406914259446249,0,67.4784826267134
0.0321724537560283,0,67.8227605992987
0.00128765773927497,0,68.167038571884
0.0164292159153663,0,68.5113165444692
0.0130179760993376,0,68.8555945170545
0.0156916455089766,0,69.1998724896398
-0.000453600439691226,0,69.544150462225
-0.0171907041182703,0,69.8884284348103
-0.0121578580703053,0,70.2327064073956
0.0103235085179623,0,70.5769843799809
-0.014262206108911,0,70.9212623525661
-0.00989677237396597,0,71.2655403251514
-0.013217012932512,0,71.6098182977367
-0.0179354071237997,0,71.954096270322
-0.00934400236056054,0,72.2983742429072
-0.0177484097458495,0,72.6426522154925
0.032408859682351,0,72.9869301880778
-0.000744556303815591,0,73.3312081606631
0.00613875434258082,0,73.6754861332483
-0.0121082020378234,0,74.0197641058336
0.00146767524149,0,74.3640420784189
0.00153507037070771,0,74.7083200510041
-0.00053446161884968,0,75.0525980235894
0.0299139229613653,0,75.3968759961747
0.00513694032433143,0,75.74115396876
0.00396889845991294,0,76.0854319413452
-0.00702170049278428,0,76.4297099139305
0.00114413940800412,0,76.7739878865158
0.0194780042994166,0,77.1182658591011
0.0296694266716003,0,77.4625438316863
0.00136910450084715,0,77.8068218042716
0.00677429778198374,0,78.1510997768569
0.0263551651364945,0,78.4953777494421
0.00609384140371272,0,78.8396557220274
0.0316324743479037,0,79.1839336946127
0.020701060934091,0,79.528211667198
0.0233852835461446,0,79.8724896397832
0.0286392831616277,0,80.2167676123685
0.0353151801736178,0,80.5610455849538
0.0377093235507697,0,80.905323557539
0.0347334122139061,0,81.2496015301243
0.0430177992462286,0,81.5938795027096
0.0419244826522896,0,81.9381574752949
0.0256902328728875,0,82.2824354478801
0.0377239652782976,0,82.6267134204654
0.0171364245034287,0,82.9709913930507
0.0319027388740059,0,83.315269365636
0.035158438464808,0,83.6595473382212
0.0369166878732423,0,84.0038253108065
0.0425276389222856,0,84.3481032833918
0.0285014640865061,0,84.6923812559771
0.00954611595248567,0,85.0366592285623
0.0438857037988354,0,85.3809372011476
0.0428832659212666,0,85.7252151737329
0.0368404415778083,0,86.0694931463181
0.0285733092096615,0,86.4137711189034
0.0463618100320794,0,86.7580490914887
0.047639071923674,0,87.102327064074
0.045564005748564,0,87.4466050366592
0.0420987310496679,0,87.7908830092445
0.0214271346797058,0,88.1351609818298
0.0702240588840042,0,88.479438954415
0.0525034999787478,0,88.8237169270003
0.0431834707268917,0,89.1679948995856
0.0628145913392784,0,89.5122728721709
0.0611999662364127,0,89.8565508447561
0.0807475915214285,0,90.2008288173414
0.0580142789379066,0,90.5451067899267
0.0497108431585012,0,90.889384762512
0.0363431899206874,0,91.2336627350972
0.0645374750944991,0,91.5779407076825
0.0536958663240521,0,91.9222186802678
0.0812426464408386,0,92.266496652853
0.0475347137079258,0,92.6107746254383
0.0697948075152143,0,92.9550525980236
0.0696215572309803,0,93.2993305706089
0.0767208168350328,0,93.6436085431941
0.0672055686162357,0,93.9878865157794
0.0585402650460656,0,94.3321644883647
0.0570243424896154,0,94.67644246095
0.0335914232205041,0,95.0207204335352
0.0799130020136888,0,95.3649984061205
0.0593914022997627,0,95.7092763787058
0.0620021167627829,0,96.053554351291
0.0453331774531061,0,96.3978323238763
0.072768194154675,0,96.7421102964616
0.0435281012006113,0,97.0863882690469
0.0639764583168306,0,97.4306662416321
0.0718934230169947,0,97.7749442142174
0.0503864967513709,0,98.1192221868027
0.0770944450511438,0,98.4635001593879
0.0664585301467464,0,98.8077781319732
0.0734300141899029,0,99.1520561045585
0.0737524925969417,0,99.4963340771438
0.0787101385571226,0,99.840612049729
0.124109647294801,0,100.184890022314
0.0900790209396831,0,100.5291679949
0.0684804055553414,0,100.873445967485
0.0889839080045218,0,101.21772394007
0.0693234971529393,0,101.562001912655
0.0839127542276622,0,101.906279885241
